position,examination
0,0.0
1,-0.6256356
2,-0.99217814
3,-1.2597046
4,-1.446882
5,-1.6198136
6,-1.7828096
7,-1.8732628
8,-2.0183403
9,-2.1107337
10,-2.2034082
11,-2.2689152
12,-2.361464
13,-2.4167876
14,-2.4780278
15,-2.531568
16,-2.6153486
17,-2.6300092
18,-2.6663492
19,-2.765038
20,-2.8350253
21,-2.8450701
22,-2.8837118
23,-2.92402
24,-3.0228715
