position,examination
0,0.0
1,-0.7646743
2,-1.1767948
3,-1.5135226
4,-1.7800707
5,-1.9778863
6,-2.1279786
7,-2.2959795
8,-2.4675963
9,-2.5649705
10,-2.7068028
11,-2.7936614
12,-2.890082
13,-2.9513602
14,-3.090068
15,-3.1473124
16,-3.2131777
17,-3.2949429
18,-3.3685842
19,-3.4561
20,-3.527546
21,-3.6092014
22,-3.7040358
23,-3.705536
24,-3.7333825
