position,examination
0,0.0
1,-0.6403773
2,-0.9941565
3,-1.2579904
4,-1.46615
5,-1.6571038
6,-1.7816316
7,-1.9275862
8,-1.9884005
9,-2.1091821
10,-2.1924012
11,-2.2746434
12,-2.3817823
13,-2.4176095
14,-2.5221043
15,-2.5660768
16,-2.6034853
17,-2.665119
18,-2.7045894
19,-2.7718115
20,-2.8033476
21,-2.872785
22,-2.882716
23,-2.9241908
24,-2.960454
