position,examination
0,0.0
1,-0.66152114
2,-1.0253677
3,-1.2873058
4,-1.4430285
5,-1.5831755
6,-1.7302307
7,-1.8143885
8,-1.9286815
9,-1.9891009
10,-2.023687
11,-2.1204748
12,-2.1490517
13,-2.1797147
14,-2.1908388
15,-2.1873193
16,-2.2028656
17,-2.1829596
18,-2.1805367
19,-2.105982
20,-2.0456436
21,-1.9618561
22,-1.8716023
23,-1.7246014
24,-1.5442567
