position,examination
0,0.0
1,-0.67776096
2,-1.064529
3,-1.3650316
4,-1.5693029
5,-1.7719867
6,-1.9216983
7,-2.0374937
8,-2.1685987
9,-2.285796
10,-2.3750327
11,-2.4651017
12,-2.5457773
13,-2.5993748
14,-2.676787
15,-2.7604513
16,-2.7876697
17,-2.836843
18,-2.9319966
19,-2.9634166
20,-3.0135045
21,-3.0625122
22,-3.1226532
23,-3.176773
24,-3.1793935
