feature,relevance
0,-172.15765
1,-133.79887
2,-254.1936
3,-152.69688
4,-128.41109
5,-91.89568
6,-306.62817
7,-331.63562
8,-373.30716
9,-240.89267
10,-44.06718
11,-104.24825
12,-247.15904
