position,examination
0,0.67479986
1,0.05082861
2,-0.41338417
3,-0.4657547
4,-0.6696184
5,-0.7456526
6,-0.863493
7,-0.95995957
8,-1.1764442
9,4.5682807
10,-1.2843045
11,-1.2375363
12,-1.5376238
13,-1.5211482
14,-1.3333284
15,-1.4263269
16,5.4407
17,-2.0848787
18,-0.9957299
19,-1.57449
