position,examination
0,0.0
1,-0.6447542
2,-1.0485238
3,-1.3162466
4,-1.5424384
5,-1.7233272
6,-1.8916306
7,-2.0259547
8,-2.1380148
9,-2.2590792
10,-2.3464503
11,-2.436168
12,-2.5344641
13,-2.5908647
14,-2.6858764
15,-2.7411013
16,-2.8294358
17,-2.8413477
18,-2.9415903
19,-2.9929128
20,-3.0230029
21,-3.0383782
22,-3.1701598
23,-3.1748352
24,-3.2427707
