position,examination
0,0.0
1,-0.6396835
2,-1.0130975
3,-1.2914587
4,-1.5218906
5,-1.7053614
6,-1.8300815
7,-1.9843489
8,-2.0926032
9,-2.1593843
10,-2.2766907
11,-2.3737102
12,-2.4126337
13,-2.4947166
14,-2.5754008
15,-2.647507
16,-2.7182024
17,-2.7691383
18,-2.8013153
19,-2.845338
20,-2.9114666
21,-2.9444263
22,-3.0022788
23,-3.0361624
24,-3.0723782
