position,examination
0,0.0
1,-0.602421
2,-0.98790294
3,-1.1966462
4,-1.4215431
5,-1.631854
6,-1.7026143
7,-1.8104925
8,-1.9527643
9,-2.0552936
10,-2.0936902
11,-2.1855097
12,-2.2703886
13,-2.3450108
14,-2.397248
15,-2.4160933
16,-2.528045
17,-2.461812
18,-2.5628092
19,-2.6380808
20,-2.5636904
21,-2.6461878
22,-2.6304247
23,-2.6086073
24,-2.5935853
