feature,relevance
0,-0.00010740443
1,-1.3133258
2,-0.537319
3,2.4176028
4,0.16922598
5,-0.8560322
6,0.107892215
7,-2.7889082
8,-1.5913316
9,-2.8676946
10,1.1017132
11,-0.8417352
12,2.0948467
13,0.9220442
14,-2.3396537
15,0.4401878
16,-1.3562894
17,-0.13603355
18,1.5620681
19,-1.377856
20,1.8604447
21,0.5170915
22,0.032730773
23,-2.858083
24,-0.7353855
25,-1.443453
26,2.0570967
27,3.796705
28,0.31205246
29,-2.7540827
30,-2.5438151
31,2.020386
32,-1.9853536
33,2.8845863
34,-2.9828193
35,1.9501429
36,0.21409905
37,-0.93762857
38,0.12900314
39,-1.0254204
40,1.6764013
41,-1.4289525
42,0.31733444
43,-1.4818565
44,2.9469562
45,2.3281555
46,0.82060856
47,0.18801096
48,-1.3760484
49,1.2735944
50,-0.69183767
51,0.077116005
52,-1.1058211
53,2.2431846
54,1.272441
55,0.5544367
56,1.8952566
57,-0.846524
58,-0.68096566
59,2.8190887
60,0.21343027
61,1.1197119
62,1.2386856
63,0.044559736
64,-2.6957798
65,-0.15840873
66,-3.0511105
67,-2.6338627
68,-1.589304
69,2.9591308
70,1.7113454
71,0.2538185
72,1.2730745
73,2.841683
74,0.13358021
75,-2.740556
76,0.27199185
77,1.9529228
78,0.24580304
79,1.3905721
80,3.305294
81,1.8671299
82,-0.51972693
83,1.0328445
84,0.7783585
85,0.658128
86,1.4600247
87,1.9424975
88,-2.5129623
89,0.3392325
90,-1.5071123
91,0.019902635
92,2.9469054
93,1.457769
94,-1.51873
95,-1.1467056
96,-0.73691714
97,1.6642994
98,0.6917327
99,0.71958476
