feature,relevance
0,-2.4179265
1,-1.4627639
2,-1.7426573
3,2.330628
4,-0.118951134
5,-1.1044624
6,-0.1527922
7,-3.3223853
8,-1.9319439
9,-3.3858862
10,0.93128896
11,-1.2058017
12,-0.061009426
13,0.7090469
14,-2.868101
15,0.21984431
16,-1.5055784
17,-0.35778657
18,0.38251698
19,-1.6348534
20,1.7341815
21,0.35853815
22,-0.212856
23,-3.386172
24,-1.0584781
25,-3.8658416
26,1.9446576
27,2.7826965
28,0.08727542
29,-3.3207934
30,-3.0269585
31,1.8782771
32,-2.298426
33,1.012467
34,-3.540406
35,1.7980231
36,-0.077398814
37,-1.2581788
38,-1.0663215
39,-1.4311564
40,1.5437119
41,-1.5622519
42,0.084462576
43,-3.9157543
44,2.8465145
45,2.2222297
46,0.59607863
47,-1.0295179
48,-1.6753314
49,1.1032939
50,-1.0246879
51,-0.2125741
52,-1.5525703
53,2.1282897
54,1.121352
55,0.30014348
56,-0.33017713
57,-1.0898017
58,-0.9440853
59,1.7303765
60,-2.1900516
61,0.95812577
62,0.0683057
63,-0.1610635
64,-3.231306
65,-0.40501985
66,-3.590643
67,-3.11438
68,-2.0139134
69,2.802209
70,1.5731456
71,0.11265301
72,1.129431
73,2.7535813
74,-1.0748949
75,-3.2670944
76,0.07843703
77,-0.22509713
78,0.00095901714
79,1.21562
80,2.2409925
81,-0.36861008
82,-0.77213126
83,0.8463382
84,0.6440382
85,0.42060623
86,1.3137875
87,1.8197713
88,-2.9871883
89,0.07184682
90,-1.9911298
91,-0.12559535
92,1.0346524
93,0.2957114
94,-1.9556981
95,-1.4897666
96,-1.1191068
97,1.5372521
98,0.5006292
99,0.5247061
