feature,relevance
0,-0.045736667
1,-1.3438846
2,-1.5923573
3,2.3734112
4,0.08570655
5,-0.91533506
6,0.03946008
7,-2.8799834
8,-1.6614796
9,-2.9527593
10,1.0444503
11,-0.9277502
12,2.0454378
13,0.8607328
14,-2.4245875
15,0.37033302
16,-1.387318
17,-0.19628058
18,0.49616396
19,-1.4342866
20,1.8080139
21,0.4709025
22,-0.033092536
23,-2.9451177
24,-0.8151681
25,-1.4927584
26,2.0104835
27,2.8461254
28,0.24592121
29,-2.8405583
30,-2.6148865
31,1.9728514
32,-2.0454736
33,2.8361812
34,-3.0798948
35,1.8795935
36,0.13258404
37,-1.0072769
38,-0.93121797
39,-1.1146533
40,1.6232032
41,-1.4565045
42,0.2458227
43,-1.5285774
44,2.905954
45,2.2796576
46,0.7440537
47,-0.87724876
48,-1.4326956
49,1.2149659
50,-0.76870847
51,-0.0058904733
52,-1.2034762
53,2.2007716
54,1.2221091
55,0.48242095
56,1.8465291
57,-0.90284693
58,-0.74541855
59,1.8092955
60,0.1623742
61,1.0662552
62,0.17180452
63,-0.00865787
64,-2.782756
65,-0.22367856
66,-3.1394517
67,-2.7083654
68,-1.6752815
69,2.887316
70,1.6563959
71,0.21032014
72,1.2260029
73,2.7966053
74,-0.93188024
75,-2.8349586
76,0.22092949
77,1.9007487
78,0.16970417
79,1.3371509
80,2.3221717
81,1.8174858
82,-0.58312833
83,0.9808753
84,0.7310139
85,0.5871782
86,1.4047979
87,1.8934665
88,-2.6004453
89,0.26165646
90,-1.5941687
91,-0.020615395
92,2.8963997
93,0.39617303
94,-1.6007581
95,-1.2211243
96,-0.823208
97,1.6114639
98,0.63192034
99,0.65943784
