feature,relevance
0,0.041635137
1,-1.3001469
2,0.9699459
3,2.5041814
4,0.23972467
5,-0.8334282
6,0.14758228
7,-2.715522
8,-1.5439901
9,-2.773806
10,1.1602596
11,-0.7701258
12,2.1771574
13,0.98202413
14,-2.2822113
15,0.50007176
16,-1.3432734
17,-0.091628075
18,3.516863
19,-1.335551
20,1.9378549
21,0.54609054
22,0.059371203
23,-2.7789607
24,-0.67363256
25,-1.4038327
26,2.1167064
27,5.9999228
28,0.37313184
29,-2.6665163
30,-2.4800487
31,2.0852244
32,-1.9404346
33,2.9911914
34,-2.8984537
35,2.0609608
36,0.27929837
37,-0.90796345
38,1.7317982
39,-0.96851933
40,1.7407113
41,-1.4033755
42,0.3713333
43,-1.4691297
44,3.04008
45,2.3842561
46,0.8950386
47,1.8410233
48,-1.3395684
49,1.3457739
50,-0.64861816
51,0.15958215
52,-1.0527726
53,2.3126915
54,1.3260236
55,0.6084175
56,1.9538109
57,-0.8071683
58,-0.6475312
59,4.95499
60,0.26043364
61,1.1769135
62,3.1217163
63,0.073421784
64,-2.6117127
65,-0.11691884
66,-2.9485512
67,-2.573905
68,-1.5439793
69,3.104669
70,1.7746396
71,0.26779237
72,1.3296732
73,2.9478202
74,1.7711303
75,-2.625779
76,0.32174236
77,2.0309734
78,0.29215932
79,1.4294127
80,5.492125
81,1.9374602
82,-0.44906855
83,1.0627459
84,0.8329832
85,0.70262516
86,1.521938
87,2.0190253
88,-2.4492369
89,0.40690112
90,-1.4389932
91,0.05133544
92,3.0564349
93,3.3778694
94,-1.4619204
95,-1.106253
96,-0.66353154
97,1.7387488
98,0.74828666
99,0.7785512
