position,examination
0,0.0
1,-0.597082
2,-0.9742376
3,-1.2166522
4,-1.4400244
5,-1.5977303
6,-1.7216208
7,-1.8700463
8,-1.9658713
9,-2.0888562
10,-2.158695
11,-2.2335072
12,-2.3364744
13,-2.392044
14,-2.4794252
15,-2.5084846
16,-2.5895734
17,-2.663046
18,-2.7015634
19,-2.7569766
20,-2.8426998
21,-2.8297307
22,-2.8647318
23,-2.9297423
24,-2.9585438
