position,examination
0,0.0
1,-0.5979682
2,-0.97898203
3,-1.2590754
4,-1.4571799
5,-1.6047125
6,-1.7787417
7,-1.8742723
8,-2.0250564
9,-2.1058311
10,-2.2030108
11,-2.2792404
12,-2.3915815
13,-2.4273186
14,-2.4686313
15,-2.560014
16,-2.617672
17,-2.6600356
18,-2.7347283
19,-2.774089
20,-2.8321953
21,-2.8584948
22,-2.87529
23,-2.9646707
24,-3.024604
