position,examination
0,0.0
1,-0.6403357
2,-1.0202882
3,-1.2850548
4,-1.496215
5,-1.6754735
6,-1.7955183
7,-1.9125856
8,-2.0146015
9,-2.1395175
10,-2.1990237
11,-2.3077822
12,-2.374844
13,-2.4136763
14,-2.4903924
15,-2.5688741
16,-2.6343753
17,-2.6690426
18,-2.7093863
19,-2.7796702
20,-2.8465269
21,-2.8416605
22,-2.9234467
23,-2.923953
24,-2.9745555
