position,examination
0,0.0
1,-0.6984745
2,-1.1590623
3,-1.4752594
4,-1.7446585
5,-1.921808
6,-2.1235008
7,-2.2673023
8,-2.4214907
9,-2.5439577
10,-2.6468053
11,-2.7826238
12,-2.8602715
13,-2.9742367
14,-3.0749664
15,-3.176412
16,-3.2349987
17,-3.3263412
18,-3.4186559
19,-3.4964404
20,-3.606534
21,-3.6974697
22,-3.8016653
23,-3.9208827
24,-4.171717
