position,examination
0,2.5938451
1,1.7374331
2,1.0105131
3,0.71820945
4,0.16989222
5,-0.098110475
6,-0.3764712
7,-0.6641245
8,-0.9365217
9,-1.2962414
10,-1.6211711
11,-1.970379
12,-1.8297259
13,-2.0425205
14,-1.6172298
15,-0.9890916
16,-0.4676655
17,-0.052139677
18,0.7433317
19,6.9763694
