position,examination
0,2.5059266
1,1.6045109
2,0.8613934
3,0.57131195
4,0.07953815
5,-0.16998024
6,-0.3995474
7,-0.7317069
8,-1.0433804
9,-1.4086429
10,-1.6911713
11,-1.9909271
12,-1.7576677
13,-3.5425205
14,-1.4471784
15,-0.7929165
16,-0.21782863
17,0.19503844
18,1.0042888
19,8.393455
