position,examination
0,2.6447027
1,1.7577418
2,0.9916735
3,0.7335465
4,0.2074798
5,-0.062448498
6,-0.30619895
7,-0.6262367
8,-0.8939983
9,-1.3861909
10,-1.5902398
11,-1.9700574
12,-1.7866317
13,-2.0723345
14,-1.6172298
15,-1.0850784
16,-0.5340536
17,-0.16935709
18,0.6333967
19,7.137825
