position,examination
0,0.0
1,-0.60198
2,-1.0007446
3,-1.2799761
4,-1.4681374
5,-1.6327577
6,-1.8114966
7,-1.8981296
8,-2.0142782
9,-2.1209364
10,-2.1807766
11,-2.265344
12,-2.3669624
13,-2.4068418
14,-2.4661622
15,-2.5308385
16,-2.6212728
17,-2.6923218
18,-2.74611
19,-2.762339
20,-2.7592936
21,-2.8466063
22,-2.895404
23,-2.9428406
24,-2.983145
