position,examination
0,0.0
1,-0.6715933
2,-1.0937972
3,-1.3823845
4,-1.6312171
5,-1.7676251
6,-1.9377654
7,-2.0854163
8,-2.2103198
9,-2.3224888
10,-2.3988366
11,-2.49846
12,-2.5958176
13,-2.6373372
14,-2.719315
15,-2.7638087
16,-2.8266647
17,-2.8661797
18,-2.9268076
19,-3.0089133
20,-3.018126
21,-3.069466
22,-3.1468577
23,-3.1848764
24,-3.1845028
