feature,relevance
0,-0.43340313
1,2.99598
2,-1.7083125
3,1.6090698
4,0.20427553
5,-0.48515567
6,0.11250687
7,-3.5593338
8,-1.2694023
9,-2.7925644
10,0.2637725
11,-0.7146445
12,1.7315406
13,0.9938338
14,-3.0281246
15,0.5500368
16,2.9360151
17,0.123915605
18,0.36340284
19,-0.9464595
20,1.9173498
21,4.8213673
22,0.35722023
23,-2.8171809
24,-0.8112719
25,-1.8563966
26,2.4363594
27,2.7088184
28,-0.47407362
29,-3.58226
30,-2.297526
31,1.222284
32,-1.5151776
33,2.5223768
34,-3.5715213
35,6.2097116
36,0.15235308
37,-0.6933873
38,-1.0253996
39,-1.0781081
40,1.9566108
41,2.9081879
42,0.32223132
43,-1.8751404
44,2.232011
45,2.4121652
46,0.72290945
47,-1.0018128
48,-1.0514579
49,0.41739923
50,-0.7854804
51,0.01058563
52,-1.8885103
53,1.4642166
54,5.5580087
55,0.51511943
56,1.5107094
57,-0.40919393
58,-0.5206092
59,1.6600626
60,-0.21324882
61,0.33847162
62,0.009413845
63,0.33115473
64,-3.4975684
65,0.14566186
66,-2.8437803
67,-2.4227183
68,-1.5806631
69,7.1873302
70,1.6719501
71,4.5634017
72,1.6251649
73,2.825156
74,-1.0531532
75,-3.347812
76,0.5056918
77,1.5875715
78,0.21617214
79,0.56785214
80,2.1867044
81,1.4238708
82,-0.30121985
83,1.2893717
84,5.042861
85,0.6784075
86,0.5990742
87,1.9839485
88,-3.2797723
89,0.36940128
90,-2.2059314
91,4.3600945
92,2.4864156
93,0.27230048
94,-1.4796656
95,-1.9411156
96,-0.87080646
97,2.0503347
98,0.9622868
99,0.72986364
