feature,relevance
0,-0.89493316
1,-1.7444441
2,-2.1287212
3,1.1533383
4,-0.23032793
5,-0.9306816
6,-0.31456637
7,-3.8975658
8,-1.7209399
9,-3.2408745
10,-0.1924788
11,-1.1707364
12,1.2705718
13,0.55989903
14,-3.4735546
15,0.12265712
16,-1.8047558
17,-0.32753134
18,-0.057264633
19,-1.3921545
20,1.4831774
21,0.078158036
22,-0.09387031
23,-3.2597914
24,-1.2377205
25,-2.317487
26,1.9905976
27,2.2887914
28,-0.9309402
29,-3.875793
30,-2.727076
31,0.7666728
32,-1.960798
33,2.0611517
34,-3.8847368
35,1.4723454
36,-0.30324605
37,-1.1447022
38,-1.4453474
39,-1.5144892
40,1.5052029
41,-1.8317677
42,-0.11221435
43,-2.338704
44,1.7882819
45,1.9831421
46,0.26748064
47,-1.4225695
48,-1.4965711
49,-0.03859926
50,-1.2121001
51,-0.44490358
52,-2.3622215
53,1.0086061
54,0.82131636
55,0.08070407
56,1.0498085
57,-0.85483956
58,-0.972056
59,1.2396283
60,-0.6745086
61,-0.117718436
62,-0.41125488
63,-0.11420519
64,-3.8411329
65,-0.30545187
66,-3.287311
67,-2.8474817
68,-2.0177338
69,2.4426346
70,1.238078
71,-0.17941864
72,1.1795251
73,2.3706303
74,-1.4731612
75,-3.7273104
76,0.05456298
77,1.1266196
78,-0.21122721
79,0.11193509
80,1.7663674
81,0.963053
82,-0.7524517
83,0.8437528
84,0.30299345
85,0.22301221
86,0.14306971
87,1.5554737
88,-3.6678617
89,-0.06498346
90,-2.6971066
91,-0.37878662
92,2.0253565
93,-0.14792512
94,-1.9170702
95,-2.3987226
96,-1.32611
97,1.6042582
98,0.51077664
99,0.30181438
