position,examination
0,0.0
1,-0.62902236
2,-0.98522186
3,-1.269506
4,-1.5009462
5,-1.6087693
6,-1.7760296
7,-1.8952597
8,-1.9811645
9,-2.06069
10,-2.1559546
11,-2.217109
12,-2.3319638
13,-2.3731332
14,-2.4075975
15,-2.441858
16,-2.5405846
17,-2.5284421
18,-2.5296538
19,-2.5700977
20,-2.5667782
21,-2.585965
22,-2.5573125
23,-2.5236607
24,-2.4271092
