position,examination
0,0.0
1,-0.63249314
2,-1.0426409
3,-1.2772834
4,-1.473074
5,-1.6490006
6,-1.7760834
7,-1.9301404
8,-2.0291762
9,-2.0979192
10,-2.2289324
11,-2.3063383
12,-2.3696396
13,-2.4364548
14,-2.5045452
15,-2.5599132
16,-2.6481295
17,-2.6644013
18,-2.7195687
19,-2.7753768
20,-2.809503
21,-2.9020782
22,-2.9335127
23,-2.9281774
24,-2.964206
