position,examination
0,0.0
1,-0.61672056
2,-0.9871617
3,-1.2748246
4,-1.4770238
5,-1.5843647
6,-1.7191939
7,-1.8248489
8,-1.8957281
9,-1.947392
10,-2.0300071
11,-2.0603545
12,-2.153019
13,-2.1876564
14,-2.1586504
15,-2.1763508
16,-2.2352667
17,-2.1682274
18,-2.1080809
19,-2.0840251
20,-2.031836
21,-1.9674387
22,-1.8531408
23,-1.7167588
24,-1.5372365
