position,examination
0,0.0
1,-0.60072726
2,-0.9634921
3,-1.2518984
4,-1.3906581
5,-1.6181431
6,-1.7383113
7,-1.8300799
8,-1.9296542
9,-2.0469675
10,-2.1185524
11,-2.2245638
12,-2.2477913
13,-2.2995932
14,-2.371361
15,-2.4636114
16,-2.4342265
17,-2.5252426
18,-2.5753407
19,-2.5458627
20,-2.6188598
21,-2.604226
22,-2.6149595
23,-2.56158
24,-2.5401058
