position,examination
0,0.0
1,-0.61463416
2,-0.9955471
3,-1.233655
4,-1.4260052
5,-1.6091657
6,-1.7508986
7,-1.8778846
8,-1.9721032
9,-2.070825
10,-2.1596239
11,-2.2487803
12,-2.302998
13,-2.405953
14,-2.4560018
15,-2.500976
16,-2.5709152
17,-2.603015
18,-2.7209291
19,-2.728444
20,-2.7616854
21,-2.8010757
22,-2.8595967
23,-2.8990736
24,-2.90096
