position,examination
0,0.0
1,-0.695101
2,-1.0704087
3,-1.3700681
4,-1.6240667
5,-1.7764887
6,-1.9365702
7,-2.0727577
8,-2.1999784
9,-2.3240705
10,-2.3874764
11,-2.4997532
12,-2.565776
13,-2.65118
14,-2.7110445
15,-2.7901986
16,-2.8207614
17,-2.8664649
18,-2.9397535
19,-2.9910877
20,-3.0547907
21,-3.0855818
22,-3.1335878
23,-3.1863272
24,-3.1949413
