position,examination
0,0.0
1,-0.6184524
2,-0.976886
3,-1.2526352
4,-1.4526944
5,-1.6533115
6,-1.7688437
7,-1.8871498
8,-2.0099332
9,-2.1233191
10,-2.1766565
11,-2.2867756
12,-2.348338
13,-2.4300532
14,-2.472249
15,-2.5584242
16,-2.6288724
17,-2.6739125
18,-2.7024672
19,-2.7459874
20,-2.7945457
21,-2.8429117
22,-2.8704195
23,-2.9373014
24,-2.9812407
