position,examination
0,0.0
1,-0.5550854
2,-0.8163421
3,-1.0509484
4,-0.92685604
5,-1.3466742
6,-1.4454815
7,-1.431145
8,-1.5320867
9,-1.6972067
10,-1.5957276
11,-1.7533588
12,-1.7652783
13,-1.7878413
14,-1.9323347
15,-2.0194178
16,-1.9074109
17,-2.004755
18,-2.1224973
19,-2.001461
20,-2.0642138
21,-2.040651
22,-2.1622708
23,-2.043317
24,-2.1439223
