feature,relevance
0,0.031810325
1,-0.44134095
2,-1.4955643
3,2.4137053
4,0.20448187
5,-0.7398504
6,0.12319997
7,-2.7259154
8,-1.4449707
9,-2.7176967
10,1.0704278
11,-0.6097449
12,2.10488
13,1.0070777
14,-2.2715812
15,0.49349612
16,-0.5565478
17,-0.13875915
18,0.61659
19,-1.1726494
20,1.8321308
21,1.1402977
22,0.124809176
23,-2.5978653
24,-0.6529692
25,-1.2771693
26,2.161242
27,2.993429
28,0.309093
29,-2.8275077
30,-2.2543502
31,2.019345
32,-1.8127859
33,2.8742392
34,-2.6640878
35,2.3678923
36,0.22747388
37,-0.91691816
38,-0.71460724
39,-1.0010533
40,1.7429081
41,-0.66702306
42,0.3196867
43,-1.4028383
44,2.9233968
45,2.3429332
46,0.78499365
47,-0.7221888
48,-1.2632601
49,1.2051042
50,-0.65341634
51,0.1639515
52,-0.9973641
53,2.24612
54,1.7979254
55,0.603649
56,1.9420264
57,-0.7017853
58,-0.59669787
59,1.8860905
60,0.27471128
61,1.0878319
62,0.30172068
63,0.12520716
64,-2.8664856
65,-0.1239057
66,-2.618021
67,-2.4207695
68,-1.5271531
69,3.2168837
70,1.7142997
71,0.88776106
72,1.3137661
73,2.8152885
74,-0.7274739
75,-2.3795516
76,0.37633425
77,2.022227
78,0.19914028
79,1.3394648
80,2.3691041
81,1.8387649
82,-0.4681249
83,1.023234
84,1.3309797
85,0.7935738
86,1.4467287
87,1.9423994
88,-2.374674
89,0.36356425
90,-1.3769581
91,0.6611262
92,2.8748116
93,0.48232657
94,-1.3753551
95,-1.044778
96,-0.63510114
97,1.6966825
98,0.6944034
99,0.7499739
