feature,relevance
0,-0.53014064
1,-1.7687315
2,-4.88591
3,2.219757
4,-0.42281055
5,-1.639491
6,-0.53542364
7,-4.506139
8,-2.6672611
9,-4.48539
10,0.7231245
11,-1.6577724
12,1.879266
13,0.6315327
14,-3.940966
15,-0.021246742
16,-1.9186817
17,-0.8097281
18,-2.1664543
19,-2.178845
20,1.5606723
21,0.19632928
22,-0.4614298
23,-4.3316116
24,-1.6103
25,-2.2353318
26,1.9504358
27,2.111857
28,-0.2509468
29,-4.6047816
30,-3.9607177
31,1.7808039
32,-3.058107
33,2.73392
34,-4.3876853
35,1.6429802
36,-0.3830756
37,-1.9030595
38,-4.0114455
39,-2.1561534
40,1.4782635
41,-2.0344386
42,-0.31296223
43,-2.4261923
44,2.7722564
45,2.1346052
46,0.32003042
47,-4.0075455
48,-2.3475988
49,0.8858723
50,-1.6029085
51,-0.53307056
52,-2.2212615
53,2.049993
54,0.9908317
55,0.09032684
56,1.6977319
57,-1.5786867
58,-1.48325
59,0.36560237
60,-0.19944265
61,0.7253024
62,-2.5940027
63,-0.46710408
64,-4.7233143
65,-0.7723278
66,-4.41155
67,-4.088871
68,-2.938039
69,2.6888242
70,1.4093133
71,-0.132041
72,1.0095048
73,2.6741717
74,-4.0139513
75,-4.0819297
76,-0.13183704
77,1.8166951
78,-0.4315487
79,1.021386
80,1.1796948
81,1.5898027
82,-1.2110809
83,0.6781296
84,0.43787614
85,0.33838314
86,1.1325371
87,1.7219007
88,-4.1179724
89,-0.23231639
90,-2.7469063
91,-0.3976042
92,2.6985595
93,-2.3237994
94,-2.7126913
95,-2.1427815
96,-1.6510311
97,1.427894
98,0.27145275
99,0.29946572
