position,examination
0,0.0
1,-0.6528046
2,-1.0613726
3,-1.344985
4,-1.556912
5,-1.7490704
6,-1.8741639
7,-1.9927901
8,-2.1140435
9,-2.2350476
10,-2.3155875
11,-2.4337296
12,-2.4714777
13,-2.5585833
14,-2.6014347
15,-2.7373712
16,-2.7730482
17,-2.803201
18,-2.8575964
19,-2.908888
20,-2.9515617
21,-2.9872117
22,-3.0086565
23,-3.0989218
24,-3.1456022
