feature,relevance
0,2.539158
1,1.67351
2,0.88660085
3,-1.8139312
4,0.51958054
5,-2.0783374
6,0.65907395
7,-2.6044633
8,0.12856156
9,0.10139624
10,-2.4607427
11,-4.717036
12,-3.269966
13,0.9250799
14,0.81652415
15,-1.9210877
16,1.3140997
17,-1.8918597
18,-0.8034743
19,-4.73324
20,1.5997088
21,2.4668643
22,-0.5167867
23,1.7931764
24,-0.70408976
25,-3.8353097
26,-1.9761177
27,-1.2060024
28,2.0129163
29,-1.6953706
30,-3.6451373
31,-0.18749532
32,0.10436418
33,-1.8105965
34,-4.084898
35,-1.1565616
36,-1.8004335
37,0.71294904
38,-2.02512
39,2.56427
40,-0.5404038
41,1.0416886
42,-2.131042
43,-3.264609
44,2.1643543
45,-4.5953407
46,-0.02191481
47,-3.9387164
48,-4.7499037
49,0.7953006
50,2.3080728
51,0.31910145
52,-1.6318847
53,-2.1808076
54,-2.731663
55,0.35329378
56,1.0848006
57,-4.6203365
58,0.6729979
59,1.3831922
60,1.9520766
61,0.5427324
62,-2.0683184
63,0.65716094
64,0.411825
65,-4.753436
66,-4.4057126
67,-4.7322974
68,0.41119173
69,0.2615161
70,2.5892205
71,-0.144542
72,-2.1141362
73,-1.7850406
74,-2.1253238
75,-2.433019
76,-1.2797489
77,0.34716645
78,-4.3640847
79,-1.1422361
80,-0.53787863
81,1.6366378
82,2.5413606
83,-3.0173595
84,-0.55068445
85,1.1621027
86,0.82317543
87,1.475241
88,-0.89042586
89,-1.8266559
90,-2.0040455
91,-1.9186606
92,-4.6953244
93,-2.180135
94,-3.1821854
95,1.6931367
96,2.6036115
97,-3.8017483
98,-2.2924967
99,-0.17065221
