feature,relevance
0,2.9430375
1,1.9450988
2,1.215963
3,-0.4274295
4,1.0024374
5,-0.6538955
6,1.2200583
7,-0.946693
8,0.6744703
9,0.65130883
10,-0.79284155
11,-2.1440296
12,-1.1483579
13,1.37251
14,1.2627995
15,-0.48859107
16,1.7559781
17,-0.50278866
18,0.1643185
19,-2.2066665
20,1.9555573
21,2.9374564
22,0.3172518
23,2.045423
24,-0.053118076
25,-1.4855441
26,-0.4904017
27,-0.20204927
28,2.3628669
29,-0.2615229
30,-1.4127572
31,0.59723616
32,0.7024849
33,-0.5028761
34,-1.5917028
35,-0.13459772
36,-0.27663153
37,1.2035664
38,-0.5354905
39,2.939341
40,0.16786282
41,1.4273316
42,-0.6946935
43,-1.2595507
44,2.5117745
45,-2.269045
46,0.7318031
47,-1.7627841
48,-2.173682
49,1.2915376
50,2.7145996
51,0.912776
52,-0.35164458
53,-0.6400735
54,-1.0625308
55,0.7161301
56,1.4832698
57,-2.0614545
58,1.1653062
59,1.8847145
60,2.3387847
61,1.031763
62,-0.691405
63,1.0767304
64,0.9305475
65,-2.2843356
66,-2.0038161
67,-2.055453
68,1.1272148
69,0.92407864
70,2.9416738
71,0.5366908
72,-0.64171153
73,-0.36857164
74,-0.6611009
75,-0.96258533
76,-0.3130013
77,0.7877072
78,-1.8879551
79,0.13285774
80,0.23310174
81,1.9684486
82,2.8790956
83,-1.0785934
84,0.2127698
85,1.6532884
86,1.3645271
87,1.7382368
88,0.08257565
89,-0.58561903
90,-0.6561004
91,-0.52022856
92,-2.163052
93,-0.60711765
94,-1.2566764
95,2.0522463
96,2.9436374
97,-1.5125791
98,-0.65475166
99,0.4527849
