feature,relevance
0,2.5784748
1,1.7489375
2,0.8380432
3,-1.7129164
4,0.3595169
5,-1.6787167
6,0.5593871
7,-2.230595
8,0.013950951
9,-0.19244738
10,-2.0930965
11,-3.652273
12,-2.4174855
13,0.6827446
14,0.7107691
15,-1.8312967
16,1.3656503
17,-1.6187682
18,-0.8374783
19,-3.7657182
20,1.5776149
21,2.6457467
22,-0.5722273
23,1.7203646
24,-0.8179928
25,-2.988396
26,-1.5590514
27,-1.3435142
28,2.131409
29,-1.631887
30,-3.0582008
31,-0.20155993
32,0.090582676
33,-1.5832222
34,-2.9516258
35,-1.135573
36,-1.26531
37,0.5618676
38,-1.8428113
39,2.6208208
40,-0.9996668
41,0.883076
42,-1.741187
43,-2.6920893
44,2.1429794
45,-3.826968
46,0.117607124
47,-3.288667
48,-3.7220607
49,0.642123
50,2.4436681
51,0.04233756
52,-1.411263
53,-1.896476
54,-2.3041492
55,0.1943447
56,0.86061525
57,-3.4103236
58,0.49581662
59,1.3650639
60,2.021156
61,0.46391186
62,-1.6946793
63,0.4307334
64,0.36701858
65,-3.7340252
66,-3.3368711
67,-3.6999435
68,0.45821658
69,0.13239789
70,2.63926
71,-0.16252835
72,-1.9578227
73,-1.6594464
74,-1.5927883
75,-2.2061374
76,-1.3415289
77,0.104777
78,-3.293635
79,-0.8707744
80,-0.82737166
81,1.5904722
82,2.6507447
83,-2.291964
84,-0.6112031
85,1.117199
86,0.8907511
87,1.3699921
88,-1.0272144
89,-1.5605105
90,-1.8811998
91,-1.6766996
92,-3.85848
93,-1.7186272
94,-2.482733
95,1.6308614
96,2.657356
97,-2.9007912
98,-1.8984733
99,-0.39566535
