feature,relevance
0,2.587579
1,1.5514452
2,0.60351825
3,-1.7191272
4,0.45356238
5,-2.120594
6,0.6697974
7,-2.548551
8,-0.08237171
9,-0.13332906
10,-2.3172421
11,-4.302954
12,-2.7932377
13,0.82996553
14,0.72743213
15,-1.8390256
16,1.3558657
17,-1.9114543
18,-0.88713336
19,-4.3967147
20,1.5728418
21,2.5632858
22,-0.6087698
23,1.6627254
24,-1.1408206
25,-3.4530478
26,-1.8847022
27,-1.3787384
28,1.9683409
29,-1.5552796
30,-3.2837086
31,-0.2553837
32,-0.03821798
33,-1.8875844
34,-3.4969897
35,-1.201048
36,-1.5313985
37,0.59386367
38,-1.9701693
39,2.580714
40,-0.8040297
41,0.9328838
42,-2.2216763
43,-3.0653286
44,2.151824
45,-4.438579
46,0.0326761
47,-3.7922442
48,-4.304722
49,0.74676055
50,2.3661294
51,0.273752
52,-1.6668541
53,-2.0919828
54,-2.7924204
55,-0.028554711
56,1.0391675
57,-4.13231
58,0.5916847
59,1.4132233
60,1.9709008
61,0.40326536
62,-2.1712472
63,0.55050486
64,0.29138047
65,-4.4343357
66,-4.0882444
67,-4.1594496
68,0.6058118
69,0.21890903
70,2.534359
71,-0.2923498
72,-2.1344628
73,-1.7459412
74,-2.1073213
75,-2.5712888
76,-1.5657324
77,0.15233004
78,-3.925544
79,-0.8081309
80,-0.7486999
81,1.5573038
82,2.4952102
83,-2.75482
84,-0.6800633
85,1.1475453
86,0.849064
87,1.2782423
88,-0.922733
89,-1.9888624
90,-2.1128213
91,-1.8890271
92,-4.294454
93,-2.0251925
94,-3.0398483
95,1.6412011
96,2.5895452
97,-3.3715544
98,-2.1111383
99,-0.45431823
