feature,relevance
0,2.6442287
1,1.6028829
2,0.72148764
3,-1.5198691
4,0.60151535
5,-1.8665164
6,0.7761752
7,-2.1428943
8,0.029060893
9,0.06334557
10,-2.037585
11,-3.8815713
12,-2.6223474
13,0.9433592
14,0.8116073
15,-1.5513424
16,1.4276512
17,-1.5611407
18,-0.6367623
19,-3.8806577
20,1.6481313
21,2.6045532
22,-0.4776042
23,1.7224147
24,-0.86484975
25,-2.9494953
26,-1.6006289
27,-1.072885
28,2.0375547
29,-1.395611
30,-2.938155
31,-0.06414584
32,0.08690885
33,-1.5482857
34,-3.1078653
35,-0.92570245
36,-1.3614213
37,0.76715165
38,-1.7066094
39,2.6316836
40,-0.6347667
41,1.0255685
42,-1.9190797
43,-2.778224
44,2.1992087
45,-4.0162663
46,0.16341843
47,-3.316233
48,-3.8596365
49,0.84415966
50,2.4118176
51,0.46660805
52,-1.31411
53,-1.8492093
54,-2.4606051
55,0.22192334
56,1.0902848
57,-3.7844467
58,0.71104205
59,1.4800241
60,2.0371132
61,0.5325991
62,-1.7651751
63,0.6652933
64,0.41332734
65,-4.0368114
66,-3.686802
67,-3.7789702
68,0.6380778
69,0.3649462
70,2.591496
71,-0.0904094
72,-1.8315912
73,-1.436863
74,-1.8501295
75,-2.1480532
76,-1.3776397
77,0.26466173
78,-3.4728675
79,-0.65085
80,-0.6230496
81,1.6395495
82,2.5461497
83,-2.438864
84,-0.5290967
85,1.2395349
86,0.9462264
87,1.3507514
88,-0.6252721
89,-1.6407095
90,-1.7888976
91,-1.6203232
92,-3.800824
93,-1.8347192
94,-2.6311288
95,1.7121886
96,2.6510136
97,-3.049437
98,-1.9467499
99,-0.26217607
