feature,relevance
0,2.7185109
1,1.7411302
2,1.0040203
3,-0.61247206
4,0.8395092
5,-0.8391182
6,1.0277952
7,-1.1058171
8,0.46862483
9,0.472622
10,-0.9718829
11,-2.3222764
12,-1.3346792
13,1.1730013
14,1.0622184
15,-0.65881306
16,1.5674114
17,-0.6714195
18,-0.014632031
19,-2.3734972
20,1.768619
21,2.6954157
22,0.121354334
23,1.8447189
24,-0.21939953
25,-1.6497449
26,-0.66961306
27,-0.3734612
28,2.1459923
29,-0.46379188
30,-1.5943409
31,0.40383026
32,0.5100416
33,-0.67638963
34,-1.758356
35,-0.29331043
36,-0.46593696
37,1.0156468
38,-0.7242545
39,2.7100472
40,-0.022180615
41,1.2299633
42,-0.87563723
43,-1.4486195
44,2.2940457
45,-2.4427826
46,0.54904026
47,-1.9261581
48,-2.342797
49,1.0893348
50,2.4970667
51,0.74831384
52,-0.513555
53,-0.8257603
54,-1.2460386
55,0.54804087
56,1.2888514
57,-2.2368925
58,0.97211856
59,1.6589079
60,2.1358483
61,0.8400149
62,-0.8509444
63,0.9065695
64,0.7428378
65,-2.4566147
66,-2.1787114
67,-2.237009
68,0.9264082
69,0.7246092
70,2.6858115
71,0.35678014
72,-0.81955487
73,-0.55123377
74,-0.8408715
75,-1.1209437
76,-0.50768536
77,0.60638535
78,-2.0518682
79,-0.04091
80,0.03686011
81,1.7697157
82,2.637347
83,-1.2542351
84,0.034371126
85,1.4387711
86,1.1662627
87,1.5287845
88,-0.07174728
89,-0.7495334
90,-0.8289313
91,-0.6928571
92,-2.3234172
93,-0.79763114
94,-1.4226122
95,1.8454868
96,2.7233834
97,-1.686069
98,-0.85547787
99,0.25806922
