feature,relevance
0,2.815386
1,1.8477889
2,1.1294504
3,-0.48539242
4,0.93863326
5,-0.7112223
6,1.1417555
7,-0.9944792
8,0.59876394
9,0.5860993
10,-0.8475983
11,-2.195126
12,-1.2037383
13,1.2888757
14,1.1801115
15,-0.541039
16,1.6694921
17,-0.554888
18,0.104482755
19,-2.2544763
20,1.8667635
21,2.8018687
22,0.24947727
23,1.9478669
24,-0.10679717
25,-1.5327709
26,-0.5465224
27,-0.25784466
28,2.2508361
29,-0.32659563
30,-1.467227
31,0.52742124
32,0.63180006
33,-0.55742735
34,-1.6396188
35,-0.18523204
36,-0.3367726
37,1.1271904
38,-0.5946259
39,2.8098059
40,0.10323653
41,1.3429973
42,-0.750502
43,-1.3159723
44,2.3964558
45,-2.317931
46,0.66432285
47,-1.8095274
48,-2.2221482
49,1.2075185
50,2.5949504
51,0.8496879
52,-0.40236238
53,-0.6977581
54,-1.1172512
55,0.6539577
56,1.399713
57,-2.1113436
58,1.0874196
59,1.780858
60,2.2349234
61,0.95691013
62,-0.7395741
63,1.0088514
64,0.8584235
65,-2.332952
66,-2.054289
67,-2.1085904
68,1.0470011
69,0.8471756
70,2.7978303
71,0.47254065
72,-0.6960829
73,-0.42622325
74,-0.7165484
75,-1.0093176
76,-0.37540805
77,0.7195847
78,-1.9349334
79,0.07458675
80,0.16659723
81,1.8736819
82,2.7434661
83,-1.1315465
84,0.15251741
85,1.5584658
86,1.2809652
87,1.6432486
88,0.03141985
89,-0.6361651
90,-0.7092887
91,-0.5735131
92,-2.2080762
93,-0.6664146
94,-1.3055372
95,1.9530526
96,2.8185184
97,-1.5629314
98,-0.7170122
99,0.3843986
