feature,relevance
0,2.678419
1,1.6646221
2,0.8727101
3,-0.8375845
4,0.7292211
5,-1.0749458
6,0.9079602
7,-1.3252225
8,0.30035084
9,0.32211542
10,-1.2083724
11,-2.606809
12,-1.5977906
13,1.0589051
14,0.94225883
15,-0.8744978
16,1.4864779
17,-0.8840432
18,-0.20325232
19,-2.6452582
20,1.6980803
21,2.647607
22,-0.06919504
23,1.7742035
24,-0.4064805
25,-1.9001938
26,-0.8924
27,-0.56477195
28,2.0851612
29,-0.7001611
30,-1.8565705
31,0.23440933
32,0.34970117
33,-0.8885674
34,-2.015537
35,-0.4705747
36,-0.69148695
37,0.89807045
38,-0.95829606
39,2.6678746
40,-0.21363294
41,1.1251235
42,-1.1104763
43,-1.7170441
44,2.2394695
45,-2.7284417
46,0.3999619
47,-2.1847456
48,-2.6171522
49,0.9695921
50,2.450581
51,0.62842685
52,-0.7123295
53,-1.0611356
54,-1.5012047
55,0.41565698
56,1.1865296
57,-2.5206947
58,0.8489026
59,1.5609635
60,2.0782487
61,0.7055688
62,-1.0619371
63,0.7950424
64,0.6045748
65,-2.7415965
66,-2.4555254
67,-2.5208664
68,0.7945445
69,0.5780824
70,2.6344666
71,0.1979888
72,-1.0521744
73,-0.77181447
74,-1.0723867
75,-1.3420628
76,-0.7319015
77,0.46743625
78,-2.3129575
79,-0.22523887
80,-0.1677194
81,1.6958711
82,2.5894213
83,-1.4992293
84,-0.14417727
85,1.3337935
86,1.0550935
87,1.4344854
88,-0.23853193
89,-0.95759094
90,-1.0509168
91,-0.91181993
92,-2.5890605
93,-1.0380633
94,-1.6643385
95,1.7693809
96,2.6846519
97,-1.9474826
98,-1.10917
99,0.07856823
