feature,relevance
0,2.6783514
1,1.664608
2,0.8725603
3,-0.8375614
4,0.72923106
5,-1.0750105
6,0.9080239
7,-1.3252206
8,0.30028096
9,0.3221097
10,-1.208395
11,-2.6065927
12,-1.5978073
13,1.0587981
14,0.94214064
15,-0.8745312
16,1.4862887
17,-0.8840787
18,-0.20317283
19,-2.64515
20,1.6979579
21,2.6475163
22,-0.06908132
23,1.7741627
24,-0.40641004
25,-1.9001406
26,-0.89249235
27,-0.56461626
28,2.0850592
29,-0.7000992
30,-1.8564501
31,0.23449647
32,0.34976333
33,-0.88854307
34,-2.0154908
35,-0.47052866
36,-0.69152355
37,0.8980239
38,-0.9581415
39,2.6676326
40,-0.21367502
41,1.125041
42,-1.1104987
43,-1.7170272
44,2.2394512
45,-2.7284987
46,0.39990926
47,-2.184796
48,-2.616944
49,0.96956336
50,2.4504063
51,0.6284215
52,-0.7122856
53,-1.0612507
54,-1.5011073
55,0.41560107
56,1.1864467
57,-2.5206947
58,0.84877783
59,1.5608966
60,2.077979
61,0.7055449
62,-1.062134
63,0.7950483
64,0.6045772
65,-2.7412758
66,-2.4555936
67,-2.5208132
68,0.7945314
69,0.5781275
70,2.634643
71,0.19801062
72,-1.0519948
73,-0.77180964
74,-1.0722901
75,-1.3419347
76,-0.7319289
77,0.46746492
78,-2.3125143
79,-0.22523513
80,-0.1677486
81,1.6958497
82,2.5892787
83,-1.4991863
84,-0.14414701
85,1.3335912
86,1.0551031
87,1.4344133
88,-0.23841956
89,-0.95761305
90,-1.0507666
91,-0.9118559
92,-2.5890198
93,-1.0380061
94,-1.6643921
95,1.7693106
96,2.6846952
97,-1.9474366
98,-1.1091706
99,0.07863456
