position,examination
0,0.0
1,-0.61364484
2,0.43878138
3,-1.1401687
4,-0.7329416
5,-0.9918231
6,-1.6352179
7,-0.803457
8,-1.6878479
9,-1.5623733
10,-1.4324234
11,-1.4877515
12,-2.5233932
13,-1.2248049
14,-2.364525
15,-1.4948214
16,-2.184179
17,-2.4187913
18,-2.012804
19,-1.8373084
20,-3.0993311
21,-2.082081
22,-2.9468756
23,-1.6508154
24,-1.8156909
