feature,relevance
0,0.29405257
1,-0.86597157
2,-1.047848
3,2.6389813
4,0.4542994
5,-0.45534948
6,0.44397217
7,-2.4663095
8,-1.161524
9,-2.4318125
10,1.3845971
11,-0.31103966
12,2.4039428
13,1.1989918
14,-2.017734
15,0.85244817
16,-0.9343409
17,0.1773364
18,0.8860187
19,-0.9058129
20,2.0615368
21,0.85991514
22,0.393455
23,-2.4378316
24,-0.44379628
25,-0.9846875
26,2.3369129
27,3.1251435
28,0.6292733
29,-2.4091053
30,-2.0549252
31,2.2762926
32,-1.4047539
33,3.1105793
34,-2.4202611
35,2.1542985
36,0.50018203
37,-0.5365185
38,-0.42620808
39,-0.74049526
40,1.9200453
41,-1.0441579
42,0.6192056
43,-1.0958966
44,3.1047335
45,2.5881002
46,1.0721604
47,-0.43945974
48,-0.90554947
49,1.5130994
50,-0.44097427
51,0.3739469
52,-0.7384736
53,2.476137
54,1.569553
55,0.82823443
56,2.1864965
57,-0.44586694
58,-0.40817338
59,2.1602604
60,0.514327
61,1.385699
62,0.62508196
63,0.4182673
64,-2.462762
65,0.2245909
66,-2.4383337
67,-2.0589635
68,-1.1636246
69,3.103568
70,1.9497608
71,0.612018
72,1.5764242
73,3.0542796
74,-0.39186954
75,-2.2541184
76,0.52425283
77,2.2062368
78,0.49928036
79,1.6872491
80,2.6781893
81,2.1381788
82,-0.22972234
83,1.232359
84,1.0394057
85,0.9593251
86,1.6629263
87,2.213564
88,-2.064167
89,0.59328616
90,-1.043659
91,0.43465558
92,3.1255052
93,0.86379534
94,-1.0975068
95,-0.7145284
96,-0.33010533
97,1.9665737
98,0.9533627
99,1.0090151
