feature,relevance
0,0.20408092
1,-1.0569652
2,-1.2391541
3,2.66071
4,0.3699691
5,-0.61242914
6,0.33270484
7,-2.6906815
8,-1.3561802
9,-2.6632092
10,1.3370165
11,-0.46770632
12,2.4213932
13,1.1351267
14,-2.2261515
15,0.76980567
16,-1.1074734
17,0.0695595
18,0.83392406
19,-1.0826725
20,2.0594134
21,0.7928567
22,0.29712364
23,-2.670819
24,-0.60752004
25,-1.1600775
26,2.3520458
27,3.179647
28,0.56003946
29,-2.6572134
30,-2.2718406
31,2.2973719
32,-1.6203763
33,3.1710868
34,-2.646751
35,2.167363
36,0.39910874
37,-0.6969349
38,-0.58102417
39,-0.9172936
40,1.9052678
41,-1.2177309
42,0.52775836
43,-1.2970575
44,3.1529086
45,2.6302407
46,1.0253552
47,-0.58830315
48,-1.0815955
49,1.4834098
50,-0.6008026
51,0.29555956
52,-0.93298036
53,2.5078592
54,1.5496932
55,0.75693417
56,2.1827834
57,-0.6013647
58,-0.55822873
59,2.1744978
60,0.42606813
61,1.3524504
62,0.53703225
63,0.30856332
64,-2.693895
65,0.10101884
66,-2.6787431
67,-2.2963853
68,-1.344396
69,3.1721656
70,1.9545811
71,0.51684475
72,1.5559831
73,3.1125326
74,-0.55459446
75,-2.4780865
76,0.43905625
77,2.225609
78,0.4014479
79,1.6726072
80,2.715191
81,2.1536715
82,-0.39261514
83,1.1889702
84,0.98143154
85,0.9041808
86,1.6391938
87,2.2254524
88,-2.283635
89,0.51841503
90,-1.2493212
91,0.34400514
92,3.1834762
93,0.7827021
94,-1.2910465
95,-0.88767654
96,-0.47685528
97,1.9615884
98,0.8988629
99,0.9681349
