feature,relevance
0,-0.83826745
1,-2.5880365
2,-2.918205
3,2.197745
4,-0.62380314
5,-1.957973
6,-0.61890656
7,-4.744815
8,-3.0271175
9,-4.6723557
10,0.67104614
11,-1.7567296
12,1.9192209
13,0.4358891
14,-4.193048
15,-0.047271695
16,-2.7309573
17,-1.0093395
18,0.0047134827
19,-2.6670425
20,1.5244763
21,-0.0069748745
22,-0.7007336
23,-4.6997495
24,-1.9360245
25,-2.8165967
26,1.8369261
27,2.745319
28,-0.36240906
29,-4.644656
30,-4.238293
31,1.7685226
32,-3.3898098
33,2.738841
34,-4.684549
35,1.642923
36,-0.5346385
37,-2.1076536
38,-1.9442018
39,-2.404893
40,1.3457851
41,-2.870969
42,-0.39107737
43,-2.9297945
44,2.7193413
45,2.151205
46,0.2712793
47,-1.9593933
48,-2.6816463
49,0.8383259
50,-1.9571164
51,-0.7229097
52,-2.4329097
53,2.0069306
54,0.9113874
55,-0.07159848
56,1.6637414
57,-1.9160067
58,-1.8790011
59,1.62407
60,-0.4918305
61,0.6964716
62,-0.42127994
63,-0.6566246
64,-4.729695
65,-0.9454721
66,-4.6750565
67,-4.2297564
68,-3.0646098
69,2.73259
70,1.3850001
71,-0.359032
72,0.9194954
73,2.6392097
74,-1.857676
75,-4.4925785
76,-0.48510072
77,1.6832108
78,-0.5260355
79,1.0663056
80,2.2473452
81,1.6190616
82,-1.6005397
83,0.45808086
84,0.23007976
85,0.10423298
86,1.0285629
87,1.6959453
88,-4.2541056
89,-0.40848827
90,-2.857949
91,-0.64823526
92,2.7539093
93,-0.011450816
94,-2.969125
95,-2.351413
96,-1.8201315
97,1.4022286
98,0.074006185
99,0.16911784
