feature,relevance
0,-0.6157885
1,-2.0527048
2,-2.3009138
3,2.22129
4,-0.4249352
5,-1.5500234
6,-0.4234644
7,-3.8821733
8,-2.405256
9,-3.8224506
10,0.74592847
11,-1.3719156
12,1.9485166
13,0.5226011
14,-3.385677
15,0.083273165
16,-2.161116
17,-0.7597959
18,0.13241847
19,-2.103877
20,1.5619917
21,0.11562289
22,-0.4962015
23,-3.8472145
24,-1.5300478
25,-2.2188232
26,1.8676424
27,2.762292
28,-0.19446696
29,-3.8077226
30,-3.4298882
31,1.8020452
32,-2.694828
33,2.755588
34,-3.83056
35,1.6774347
36,-0.356656
37,-1.6605347
38,-1.5271542
39,-1.9029114
40,1.3889883
41,-2.2715783
42,-0.22416519
43,-2.3296494
44,2.7360315
45,2.175875
46,0.37340474
47,-1.5382142
48,-2.112827
49,0.9034304
50,-1.5402899
51,-0.510245
52,-1.9150898
53,2.034349
54,0.9769458
55,0.06021134
56,1.6974642
57,-1.524835
58,-1.4845889
59,1.6615118
60,-0.32184303
61,0.76855147
62,-0.24095868
63,-0.4563168
64,-3.8708658
65,-0.7025769
66,-3.8384795
67,-3.4320207
68,-2.4196877
69,2.7496984
70,1.4288629
71,-0.20020977
72,0.98196965
73,2.6583707
74,-1.4625251
75,-3.6530511
76,-0.31238845
77,1.7190487
78,-0.34243232
79,1.1209985
80,2.2707272
81,1.6551212
82,-1.2585282
83,0.54413337
84,0.33374822
85,0.21682513
86,1.0836468
87,1.7305291
88,-3.4364095
89,-0.24045797
90,-2.2712379
91,-0.444489
92,2.770919
93,0.11626093
94,-2.345945
95,-1.8541807
96,-1.4114536
97,1.4439186
98,0.19387154
99,0.28179556
