feature,relevance
0,0.13920031
1,-1.0260453
2,-1.2054638
3,2.4899611
4,0.29732922
5,-0.6148712
6,0.28354126
7,-2.616177
8,-1.3178117
9,-2.5807776
10,1.2264272
11,-0.46944115
12,2.2520127
13,1.0374019
14,-2.1666045
15,0.692287
16,-1.091857
17,0.020542322
18,0.7333433
19,-1.0607703
20,1.9075963
21,0.70403135
22,0.23439264
23,-2.5896466
24,-0.6036668
25,-1.139741
26,2.1819365
27,2.982635
28,0.4756705
29,-2.564676
30,-2.206504
31,2.1257002
32,-1.5613482
33,2.9715877
34,-2.5711708
35,2.0051377
36,0.3384753
37,-0.6950754
38,-0.58517367
39,-0.8987115
40,1.7631217
41,-1.1978835
42,0.45616797
43,-1.255083
44,2.957419
45,2.4454966
46,0.91898054
47,-0.59645283
48,-1.0609032
49,1.3557199
50,-0.59990287
51,0.22154862
52,-0.8997746
53,2.3264003
54,1.4198819
55,0.67065704
56,2.0290523
57,-0.6045159
58,-0.56557816
59,2.0069318
60,0.35568658
61,1.2341765
62,0.46286398
63,0.25888014
64,-2.61303
65,0.0648042
66,-2.5926445
67,-2.2154264
68,-1.3160466
69,2.966675
70,1.7993438
71,0.45425776
72,1.4223299
73,2.9013875
74,-0.5500971
75,-2.4049902
76,0.36683235
77,2.0547779
78,0.34414864
79,1.534172
80,2.5341914
81,1.9892045
82,-0.39192182
83,1.0685848
84,0.88415265
85,0.79878676
86,1.5051366
87,2.0609274
88,-2.2140927
89,0.43557584
90,-1.2054957
91,0.279554
92,2.9876964
93,0.7078423
94,-1.255244
95,-0.86913955
96,-0.48606274
97,1.8105391
98,0.79337496
99,0.85557294
