feature,relevance
0,-0.08614999
1,-1.3139608
2,-1.4996626
3,2.3756888
4,0.07680772
5,-0.88244164
6,0.056789335
7,-2.9330118
8,-1.6109084
9,-2.8963578
10,1.0515924
11,-0.7321048
12,2.1277697
13,0.8513004
14,-2.472631
15,0.48688617
16,-1.3778579
17,-0.21330927
18,0.54062706
19,-1.3429499
20,1.7697848
21,0.5080329
22,0.0086100865
23,-2.9097717
24,-0.8723131
25,-1.4258906
26,2.0536735
27,2.8871098
28,0.26827866
29,-2.8906767
30,-2.5176692
31,1.9981478
32,-1.8660419
33,2.879155
34,-2.8887076
35,1.8756503
36,0.11494346
37,-0.96637124
38,-0.8525151
39,-1.1790597
40,1.6157869
41,-1.4817878
42,0.23609406
43,-1.5508777
44,2.8594477
45,2.3364267
46,0.7355791
47,-0.86058867
48,-1.3443042
49,1.1900039
50,-0.868363
51,0.004278161
52,-1.1884732
53,2.2075458
54,1.2617589
55,0.46917003
56,1.892582
57,-0.8694629
58,-0.82759553
59,1.872412
60,0.13978587
61,1.0681018
62,0.24112925
63,0.03166485
64,-2.9313807
65,-0.17297883
66,-2.9157867
67,-2.5360374
68,-1.6040143
69,2.875692
70,1.6592524
71,0.2404287
72,1.262
73,2.7971573
74,-0.8156783
75,-2.7205827
76,0.15197735
77,1.9238976
78,0.12692769
79,1.3808613
80,2.4251816
81,1.8590972
82,-0.6547216
83,0.8838071
84,0.69638646
85,0.603538
86,1.3460783
87,1.9294814
88,-2.5245297
89,0.22325842
90,-1.5036091
91,0.058592517
92,2.895135
93,0.508404
94,-1.549575
95,-1.1432874
96,-0.7472063
97,1.6670069
98,0.5957541
99,0.6690219
