position,examination
0,0.0
1,-0.48928142
2,-0.71112186
3,-0.8370615
4,-0.94231606
5,-1.023242
6,-1.1145005
7,-1.1371312
8,-1.1828568
9,-1.2225178
10,-1.2590281
11,-1.287313
12,-1.2668389
13,-1.2923143
14,-1.2784156
15,-1.2508975
16,-1.2237674
17,-1.233956
18,-1.1979017
19,-1.1773169
20,-1.1248982
21,-1.0723656
22,-1.0602362
23,-0.9878537
24,-0.9770382
