position,examination
0,0.0
1,-0.63441324
2,-1.0056429
3,-1.2741103
4,-1.439346
5,-1.5856392
6,-1.7069284
7,-1.7681019
8,-1.9418734
9,-1.9813246
10,-2.0523987
11,-2.0710075
12,-2.1048703
13,-2.1528904
14,-2.17398
15,-2.1448221
16,-2.194957
17,-2.1462486
18,-2.1690793
19,-2.0835392
20,-2.0251575
21,-1.9713128
22,-1.8238347
23,-1.7031204
24,-1.5202075
