feature,relevance
0,2.5748596
1,1.7244028
2,0.95999503
3,-0.821638
4,0.6908382
5,-0.88663137
6,0.9184532
7,-1.1859064
8,0.91828585
9,0.31004074
10,-1.0311652
11,-2.4568934
12,-1.4900204
13,1.0650127
14,0.96702623
15,-0.7378042
16,1.9877381
17,-0.804736
18,-0.18367395
19,-2.3734856
20,1.7011437
21,2.6142147
22,0.07423513
23,1.8507748
24,0.24749911
25,-1.7516247
26,-0.80018234
27,-0.59488726
28,2.0723825
29,-0.7182143
30,-1.7994263
31,0.025753468
32,0.96826196
33,-0.8652463
34,-1.8654605
35,-0.4020343
36,-0.6415967
37,0.84709966
38,-0.8210641
39,2.6641018
40,-0.17551798
41,1.7032521
42,-1.0372548
43,-1.5469651
44,2.275071
45,-2.385116
46,0.35280374
47,-1.9927641
48,-2.4107087
49,0.92037153
50,2.4233599
51,1.0293643
52,-0.65346515
53,-0.98725104
54,-1.3412623
55,0.55532014
56,1.2478485
57,-2.3072753
58,0.85494757
59,1.446648
60,1.9608896
61,0.74172914
62,-0.9033749
63,0.7786373
64,0.62551916
65,-2.426422
66,-2.1629877
67,-2.4868705
68,0.8926909
69,1.0273595
70,3.0353763
71,0.14471494
72,-1.0406249
73,-0.7380794
74,-1.0474226
75,-1.0572866
76,-0.5764703
77,0.5948031
78,-2.0736952
79,-0.19676183
80,-0.07937001
81,1.6758943
82,2.7187943
83,-1.4629673
84,-0.049803168
85,1.3304482
86,1.1013944
87,1.922281
88,-0.16764632
89,-0.76361203
90,-0.95522475
91,-0.87956834
92,-2.4371414
93,-0.88012064
94,-1.4466212
95,1.6951935
96,2.6692405
97,-1.7832983
98,-0.9829935
99,0.57157564
