feature,relevance
0,2.5239165
1,1.6511354
2,0.84467345
3,-1.1069887
4,0.009715401
5,-1.2197332
6,0.7764311
7,-1.5656915
8,0.2859544
9,0.15255913
10,-1.3518625
11,-2.9327102
12,-1.8847064
13,0.96062595
14,0.3661865
15,-1.0157486
16,1.4548371
17,-1.0689483
18,-0.35051978
19,-2.8620358
20,1.6109309
21,2.5530183
22,-0.13132109
23,1.7728913
24,-0.45843086
25,-2.1825967
26,-1.0920348
27,-0.86337125
28,1.7170511
29,-0.9852313
30,-2.1986568
31,-0.1254827
32,0.31825364
33,-1.1580322
34,-2.3032186
35,-0.6619137
36,-0.9433046
37,0.74438655
38,-1.1198362
39,2.3919022
40,-0.36767402
41,1.1246709
42,-1.359139
43,-1.9237608
44,1.9371362
45,-2.8670294
46,0.23875627
47,-2.422064
48,-2.895311
49,0.822287
50,2.3507438
51,0.41928115
52,-0.95075387
53,-1.2879592
54,-1.710029
55,0.42835876
56,1.1289496
57,-2.782615
58,0.7149236
59,0.9934972
60,1.8866079
61,0.5920541
62,-1.1962366
63,0.13032371
64,0.50666094
65,-2.9105363
66,-2.6218097
67,-2.9629185
68,0.79330724
69,0.3963519
70,2.5910866
71,-0.05713693
72,-1.3747427
73,-1.0367395
74,-1.3293225
75,-1.3867741
76,-0.7775619
77,-0.091605924
78,-2.5469663
79,-0.42063093
80,-0.23431173
81,1.5844817
82,2.6554928
83,-1.8601487
84,-0.26955473
85,0.8118409
86,0.971181
87,1.3734179
88,-0.3424184
89,-1.052961
90,-1.260257
91,-1.1653848
92,-2.9172246
93,-1.1498536
94,-1.839088
95,1.6096432
96,2.395869
97,-2.2223876
98,-1.2952229
99,-0.0879206
