feature,relevance
0,2.6617365
1,1.785887
2,1.0098718
3,-0.7936084
4,0.7266395
5,-0.8528562
6,0.9820441
7,-1.1569132
8,1.3750434
9,0.34273925
10,-1.0011747
11,-2.4264178
12,-1.4572421
13,1.119512
14,1.0127484
15,-0.71239316
16,2.49773
17,-0.7836814
18,-0.15649983
19,-2.340738
20,1.7691017
21,2.7115293
22,0.113301404
23,1.9301387
24,0.6713087
25,-1.718906
26,-0.76837903
27,-0.56433594
28,2.1684864
29,-0.69483453
30,-1.7694942
31,0.044446535
32,1.4307685
33,-0.8355385
34,-1.8327193
35,-0.3751533
36,-0.6053494
37,0.892687
38,-0.7935822
39,2.7854896
40,-0.14538327
41,2.2174351
42,-1.0080737
43,-1.5193039
44,2.3799496
45,-2.3577337
46,0.38221857
47,-1.9637815
48,-2.37451
49,0.95617926
50,2.524242
51,1.4714854
52,-0.6233668
53,-0.9592902
54,-1.3120279
55,0.58908546
56,1.3095306
57,-2.2757149
58,0.9089721
59,1.5157806
60,2.0372672
61,0.79874706
62,-0.8765482
63,0.82100564
64,0.6591389
65,-2.391968
66,-2.1340432
67,-2.4558868
68,0.9357455
69,1.4823116
70,3.6051989
71,0.18515682
72,-1.0082786
73,-0.7053412
74,-1.0282862
75,-1.0281625
76,-0.55894107
77,0.62599266
78,-2.0367973
79,-0.1681673
80,-0.06171824
81,1.7540107
82,2.8236732
83,-1.4351
84,-0.014672749
85,1.3946598
86,1.1612159
87,2.4433064
88,-0.14018445
89,-0.73766375
90,-0.92553747
91,-0.85801697
92,-2.4059
93,-0.8540904
94,-1.4178821
95,1.7660717
96,2.793818
97,-1.7526301
98,-0.949309
99,0.99042547
