feature,relevance
0,2.8320591
1,3.1431816
2,1.0002451
3,-0.7588192
4,0.77623737
5,-0.95524704
6,0.84139216
7,-1.1798544
8,0.38892323
9,0.35590976
10,-0.96538067
11,-2.3892238
12,-1.4685271
13,1.0111494
14,1.0578305
15,-0.8896409
16,1.571846
17,-0.8280997
18,0.68191934
19,-2.3299282
20,1.7549926
21,2.7620175
22,-0.100917235
23,3.2330084
24,-0.20863184
25,-1.7227871
26,-0.7366076
27,-0.49291646
28,2.284629
29,-0.6660525
30,-1.6471456
31,1.014168
32,0.48878747
33,-0.8377852
34,-1.9329094
35,-0.44056708
36,-0.6102842
37,0.94411135
38,-0.84588695
39,2.8340774
40,-0.08763853
41,1.2349966
42,-1.1325953
43,-1.4890167
44,2.401605
45,-2.3522978
46,1.4289081
47,-2.0341275
48,-2.4332235
49,1.088661
50,3.977
51,0.4956079
52,-0.6072725
53,-0.8755182
54,-1.3498822
55,0.6189735
56,1.335208
57,-2.2468941
58,0.7968535
59,1.612938
60,2.0024166
61,0.7336229
62,-0.8290456
63,0.82326376
64,0.73216325
65,-2.4021037
66,-2.1156704
67,-2.4424808
68,2.0036333
69,0.54610026
70,2.823165
71,0.28202543
72,-1.0004188
73,-0.83260673
74,-0.84849715
75,-1.0296221
76,0.24928907
77,0.6012486
78,-2.0648382
79,-0.26715752
80,-0.14205146
81,1.9024421
82,2.8110518
83,-1.3576207
84,-0.10404502
85,1.3434312
86,1.0751842
87,1.5253949
88,0.70842516
89,-0.81680924
90,-0.85367733
91,-0.87386304
92,-2.3778474
93,-0.9807352
94,-1.4589612
95,3.0259285
96,2.8035016
97,-1.7137139
98,-1.0541614
99,0.04519566
