feature,relevance
0,2.8829486
1,1.8917952
2,1.0806161
3,-0.6199888
4,2.233644
5,-0.79917485
6,0.94477385
7,-1.0141876
8,0.48226297
9,0.45743322
10,-0.8161098
11,-2.202719
12,-1.3018844
13,1.1014982
14,2.5325134
15,-0.7415324
16,1.6441888
17,-0.70122236
18,-0.1566204
19,-2.1373808
20,1.801453
21,2.8171942
22,0.05649313
23,2.0344841
24,-0.091276065
25,-1.5538708
26,-0.6200865
27,-0.34402755
28,3.54202
29,-0.56358224
30,-1.4758509
31,0.16902223
32,0.5710933
33,-0.7239369
34,-1.7355341
35,-0.29744285
36,-0.48732916
37,1.0273861
38,-0.67463815
39,4.0261025
40,0.022468578
41,1.3096148
42,-0.9744598
43,-1.3186437
44,3.7494094
45,-2.168779
46,0.38190654
47,-1.8498565
48,-2.2467673
49,1.1523491
50,2.5405262
51,0.5800076
52,-0.42740625
53,-0.7586169
54,-1.2005194
55,0.730865
56,1.4209958
57,-2.0901875
58,0.9246589
59,2.9956396
60,2.0577047
61,0.8556442
62,-0.6963665
63,2.3029814
64,0.8299818
65,-2.226972
66,-1.9169283
67,-2.2629697
68,0.9132882
69,0.65783405
70,2.850107
71,0.43118662
72,-0.87154204
73,-0.6794655
74,-0.7346279
75,-0.87124383
76,-0.46984345
77,2.060104
78,-1.8709947
79,-0.13691917
80,-0.036014758
81,1.9684254
82,2.819462
83,-1.1493663
84,0.021665446
85,2.721359
86,1.1781571
87,1.5934552
88,-0.14657488
89,-0.64190966
90,-0.7171484
91,-0.7291183
92,-2.2114718
93,-0.8520659
94,-1.276425
95,1.8354267
96,4.0464907
97,-1.5239537
98,-0.93044555
99,0.14552134
