feature,relevance
0,2.600174
1,1.6609433
2,0.9005681
3,-1.7255123
4,-1.3874892
5,-1.872023
6,0.6393134
7,-2.5082893
8,0.22731926
9,0.07361625
10,-2.1307201
11,-4.42024
12,-2.7698073
13,0.9440137
14,-0.75942683
15,-1.5355947
16,1.4054089
17,-1.5378177
18,-0.41323847
19,-4.4045634
20,1.5829697
21,2.528837
22,-0.5296748
23,1.7820327
24,-0.6361033
25,-3.3809764
26,-1.6112251
27,-1.1682085
28,1.6028175
29,-1.2163323
30,-3.2905538
31,-0.14752494
32,0.16284062
33,-1.4547489
34,-3.6909397
35,-0.9242119
36,-1.2975831
37,0.766109
38,-1.6393867
39,2.2436419
40,-0.43689567
41,1.1366622
42,-1.8782389
43,-3.0026248
44,1.6270173
45,-4.4975557
46,0.18150733
47,-3.9994123
48,-4.502999
49,0.9050245
50,2.3249292
51,0.36514384
52,-1.3287911
53,-1.8618382
54,-2.6892533
55,0.32772237
56,1.0506613
57,-4.1984687
58,0.58752525
59,0.5135642
60,1.9178448
61,0.53021055
62,-1.7364593
63,-1.3517021
64,0.54981273
65,-4.5658684
66,-4.205904
67,-4.3931394
68,0.7901424
69,0.40069342
70,2.5710046
71,-0.2854502
72,-2.086609
73,-1.6570256
74,-1.7070706
75,-2.1006286
76,-0.93118525
77,-1.7853928
78,-4.0153594
79,-0.7654968
80,-0.2805316
81,1.5999174
82,2.5954707
83,-2.696083
84,-0.46666235
85,0.0627567
86,0.9572983
87,1.416293
88,-0.48233032
89,-1.6177948
90,-1.7246999
91,-1.702682
92,-4.619454
93,-1.6407703
94,-2.9202216
95,1.6227845
96,2.2289636
97,-3.4947994
98,-1.9084591
99,-0.19086239
