feature,relevance
0,2.5003655
1,1.1527443
2,0.8219078
3,-1.0149357
4,0.57843566
5,-1.1018696
6,0.7619637
7,-1.4032706
8,0.27427173
9,0.16124889
10,-1.2408471
11,-2.6644742
12,-1.7217283
13,0.93603325
14,0.8420155
15,-0.9298523
16,1.4339225
17,-0.97275233
18,-0.94258416
19,-2.5970035
20,1.5830464
21,2.527873
22,-0.116204984
23,1.2927064
24,-0.41035488
25,-1.9737111
26,-1.0106508
27,-0.77941704
28,1.9443401
29,-0.8930265
30,-2.0230985
31,-0.6938039
32,0.31413114
33,-1.0574334
34,-2.0914493
35,-0.59722483
36,-0.85332996
37,0.71265537
38,-0.995827
39,2.554947
40,-0.32843155
41,1.1068387
42,-1.2151234
43,-1.766761
44,2.1526656
45,-2.606942
46,-0.3975072
47,-2.2083564
48,-2.6369085
49,0.7948279
50,1.9581159
51,0.42468777
52,-0.875677
53,-1.1782867
54,-1.5677353
55,0.41815385
56,1.1128826
57,-2.5356703
58,0.69438857
59,1.3158094
60,1.8611628
61,0.559448
62,-1.0731926
63,0.6528022
64,0.48253307
65,-2.6492152
66,-2.370227
67,-2.7194388
68,0.2252895
69,0.39296046
70,2.5729897
71,-0.055790015
72,-1.2633897
73,-0.9623111
74,-1.2180207
75,-1.2562426
76,-1.28976
77,0.4721069
78,-2.3088257
79,-0.38336802
80,-0.19612555
81,1.5434066
82,2.634194
83,-1.6785768
84,-0.22936997
85,1.2009591
86,0.9354087
87,1.3419139
88,-0.92795384
89,-0.95037997
90,-1.1623371
91,-1.05839
92,-2.6614234
93,-1.0544683
94,-1.660771
95,1.1275295
96,2.5502486
97,-2.008871
98,-1.1826884
99,-0.07741696
