feature,relevance
0,2.5119765
1,1.6398708
2,0.8216751
3,-1.0417476
4,0.57234913
5,-1.1376964
6,0.73973936
7,-1.4231309
8,-0.37348548
9,0.16390133
10,-1.2696546
11,-2.7174733
12,-1.7561418
13,0.932397
14,0.8492427
15,-0.943192
16,0.97713804
17,-0.98210984
18,-0.3591527
19,-2.6499326
20,1.6029552
21,2.5396616
22,-0.12899117
23,1.7562945
24,-1.0774348
25,-2.0249572
26,-1.0371336
27,-0.81222165
28,1.9535016
29,-0.9138465
30,-2.0610232
31,-0.10175484
32,-0.31018078
33,-1.0896293
34,-2.1322405
35,-0.59826255
36,-0.8915271
37,0.713913
38,-1.0300586
39,2.566246
40,-0.36566624
41,0.5742654
42,-1.2633836
43,-1.7864195
44,2.1676314
45,-2.645202
46,0.21981844
47,-2.2459097
48,-2.6997235
49,0.81871676
50,2.333158
51,-0.177289
52,-0.8819006
53,-1.2072811
54,-1.6012497
55,0.43259874
56,1.1092212
57,-2.5782382
58,0.6977953
59,1.3216586
60,1.8719816
61,0.55998015
62,-1.1167474
63,0.65279377
64,0.4948317
65,-2.7060301
66,-2.4058328
67,-2.7570536
68,0.7780388
69,-0.19218196
70,2.2825205
71,-0.05813191
72,-1.2906586
73,-0.97644216
74,-1.2276001
75,-1.2951952
76,-0.7353046
77,0.4876249
78,-2.3794029
79,-0.3762609
80,-0.21737468
81,1.5541229
82,2.6452591
83,-1.7092147
84,-0.25300872
85,1.2088897
86,0.954556
87,0.87877315
88,-0.33989733
89,-0.97096926
90,-1.1839118
91,-1.0656434
92,-2.713238
93,-1.0881554
94,-1.7006918
95,1.5962545
96,2.565892
97,-2.048691
98,-1.2396673
99,-0.740095
