feature,relevance
0,0.21677911
1,-1.0370588
2,-1.2815583
3,2.7290316
4,0.4117034
5,-0.5137776
6,0.38561702
7,-2.6168897
8,-1.352296
9,-2.62759
10,1.4090005
11,-0.40104315
12,2.4840262
13,1.243954
14,-2.0543163
15,0.7397362
16,-1.1233379
17,0.119768664
18,0.91208124
19,-1.0226758
20,2.1286342
21,0.83951765
22,0.39352947
23,-2.5048907
24,-0.51689833
25,-1.1668502
26,2.500934
27,3.415928
28,0.56334835
29,-2.7725372
30,-2.353557
31,2.374743
32,-1.7056726
33,3.3247561
34,-2.58999
35,2.2130933
36,0.5008954
37,-0.7077049
38,-0.7257879
39,-0.9065811
40,1.9913638
41,-1.2119843
42,0.61077553
43,-1.1629556
44,3.3091698
45,2.7719517
46,1.0923462
47,-0.54193926
48,-1.0716807
49,1.5676017
50,-0.48529378
51,0.38657463
52,-0.9219027
53,2.6435604
54,1.595112
55,0.8750296
56,2.2684784
57,-0.5099916
58,-0.46573004
59,2.2357275
60,0.51811874
61,1.4678168
62,0.53162
63,0.3510081
64,-2.6778576
65,0.14168991
66,-2.7045174
67,-2.208448
68,-1.4742342
69,3.350934
70,1.9402335
71,0.58025366
72,1.6687387
73,3.2631302
74,-0.6016457
75,-2.4611807
76,0.5344958
77,2.320365
78,0.48341972
79,1.7323221
80,2.7844183
81,2.273514
82,-0.35906222
83,1.331839
84,1.0367929
85,1.0201093
86,1.6783301
87,2.3256276
88,-2.3989582
89,0.6891923
90,-1.2669103
91,0.2569656
92,3.3295817
93,0.7676418
94,-1.2841165
95,-0.93100804
96,-0.50416166
97,2.0723798
98,1.0322943
99,0.9366795
