feature,relevance
0,-0.75528944
1,-2.9007215
2,-3.3974326
3,2.2361007
4,-0.48561153
5,-1.936466
6,-0.5108459
7,-5.2194495
8,-3.4155126
9,-5.2437363
10,0.8135237
11,-1.7124116
12,1.9686781
13,0.5849022
14,-4.3968124
15,-0.018694015
16,-3.0700529
17,-0.9078264
18,0.17735574
19,-2.9658816
20,1.60985
21,0.12783605
22,-0.54011893
23,-5.1657877
24,-1.9629374
25,-3.1076062
26,2.0020645
27,2.9238691
28,-0.2452518
29,-5.4895577
30,-4.889663
31,1.8463511
32,-4.012527
33,2.8027766
34,-5.2284684
35,1.7144259
36,-0.35511333
37,-2.2648697
38,-2.2890785
39,-2.688626
40,1.4831402
41,-3.2753255
42,-0.17089799
43,-3.1449888
44,2.8282864
45,2.275583
46,0.39151344
47,-2.024738
48,-2.880421
49,0.95899975
50,-1.95976
51,-0.48983657
52,-2.6550753
53,2.1354103
54,1.0257739
55,0.14204267
56,1.773027
57,-1.9399148
58,-1.9064889
59,1.6633396
60,-0.31742033
61,0.8392591
62,-0.26763758
63,-0.5129213
64,-5.325292
65,-0.8625503
66,-5.347554
67,-4.7366147
68,-3.5794194
69,2.827431
70,1.3963796
71,-0.21888131
72,1.0833176
73,2.7342677
74,-2.051033
75,-5.0719156
76,-0.32625803
77,1.7917962
78,-0.40296212
79,1.1816125
80,2.318732
81,1.7556244
82,-1.6580487
83,0.7070907
84,0.33990812
85,0.31205162
86,1.1272987
87,1.8313209
88,-4.9357123
89,-0.09538771
90,-3.3563356
91,-0.6388087
92,2.8225935
93,0.009366878
94,-3.3611293
95,-2.6906166
96,-1.8830026
97,1.5131497
98,0.32139167
99,0.22801837
